839,2140286,2538
1601,2140303,24
1593,2140333,26
983,2140408,1347
320,2140502,15876
845,2140679,2479
318,2140887,15915
405,2140980,11983
1100,2141000,788
1506,2141083,65
442,2141217,11010
1279,2141470,346
1594,2141487,26
618,2141578,6261
1328,2141717,241
1457,2141769,99
1248,2141813,393
1611,2141920,20
328,2142019,15335
690,2142222,4653
1242,2142246,404
1259,2142296,382
1407,2142309,136
1212,2142462,465
1226,2142481,437
1182,2142482,543
588,2142486,6825
155,2142538,29797
725,2142802,4072
106,2142901,39632
435,2142923,11314
908,2143028,1931
1540,2143212,52
1210,2143264,472
1272,2143421,356
602,2143478,6513
1217,2143609,452
776,2143715,3326
1062,2143932,948
114,2144256,37974
359,2144281,13860
495,2144325,9446
525,2144326,8367
1140,2144483,658
1253,2144766,386
1184,2144772,542
739,2144971,3881
997,2145005,1248
1249,2145225,393
1412,2145267,131
487,2145359,9746
1494,2145367,75
1002,2145441,1234
1584,2145492,30
301,2145573,16638
9,2145649,132930
116,2168803,37433
181,2170748,26651
532,2170846,8156
1642,2170896,10
1372,2171013,180
1576,2171024,34
502,2171434,9205
222,2171585,22573
241,2171586,20730
1651,2171612,10
497,2171897,9322
476,2171938,10030
1339,2171983,223
1397,2172056,149
1659,2172107,8
1499,2172216,71
716,2172610,4189
800,2172761,3023
65,2172838,54750
1146,2173040,636
1673,2173071,3
1227,2173075,435
413,2173210,11733
1090,2173262,818
939,2173272,1657
1003,2173300,1227
1282,2173333,341
1049,2173364,996
853,2173649,2399
1418,2173719,126
1512,2173736,63
805,2173766,2971
1612,2173782,20
992,2173921,1271
175,2174060,27571
465,2174102,10322
1335,2174163,233
1237,2174195,415
543,2174198,7728
1083,2174202,844
1541,2174544,52
546,2174772,7663
20,2174871,87922
1201,2174904,496
534,2174905,8125
303,2175100,16529
971,2175174,1420
1456,2175224,100
577,2175505,7058
1311,2175542,275
1109,2175590,770
1287,2175606,336
1310,2175660,278
761,2175711,3579
825,2175784,2693
306,2175860,16387
706,2175878,4393
1613,2175897,20
1614,2176021,20
598,2176054,6621
1487,2176068,78
1056,2176096,968
775,2176116,3378
1306,2176189,296
573,2176243,7126
286,2176348,17469
1133,2176355,680
1367,2176379,186
317,2176385,15922
829,2176589,2648
277,2176591,18078
246,2176594,20324
1460,2176615,96
234,2176673,21187
1105,2176704,781
955,2176707,1534
1231,2176735,420
1495,2176774,75
664,2176830,5166
652,2176880,5430
1179,2176885,551
1263,2176921,374
1431,2176927,120
846,2176933,2463
1660,2176949,8
1119,2176950,730
708,2176951,4342
46,2176985,64813
373,2176997,13308
887,2177058,2069
738,2177105,3904
112,2177122,38153
685,2177144,4746
767,2177166,3531
383,2177264,12866
261,2177328,18974
427,2177329,11506
798,2177331,3045
672,2177332,5101
1571,2177342,38
474,2177379,10097
701,2177459,4480
519,2177523,8754
338,2177554,14859
628,2177595,5965
1349,2177606,216
1073,2177628,893
36,2177696,70404
619,2177697,6232
994,2177698,1265
468,2177699,10285
1018,2177721,1120
1480,2177722,81
392,2177723,12607
384,2177724,12856
1047,2177731,1000
436,2177737,11280
1013,2177759,1149
1080,2177761,857
291,2177766,17384
687,2177768,4704
388,2177769,12818
736,2177770,3938
865,2177802,2293
1151,2177807,615
823,2177858,2696
548,2177881,7602
322,2177914,15867
1520,2178074,60
1661,2178075,8
1552,2178076,45
550,2178077,7552
417,2178078,11620
667,2178079,5137
581,2178080,6940
326,2178081,15476
424,2178082,11549
563,2178083,7280
1625,2178122,16
822,2178123,2708
927,2178131,1749
912,2178132,1880
1513,2178140,62
616,2178141,6289
1191,2178148,530
121,2178156,36613
1521,2178199,60
1039,2178200,1026
967,2178201,1434
1618,2178202,18
1503,2178203,68
1094,2178204,803
711,2178205,4237
1662,2178206,8
204,2178434,23917
574,2178451,7094
314,2178467,15977
740,2178475,3867
1555,2178560,44
1633,2178582,13
1152,2178602,615
1289,2178638,333
284,2178802,17853
705,2178808,4427
184,2178811,26435
1032,2178892,1069
307,2178927,16264
402,2178951,12196
132,2178966,34191
560,2178972,7361
496,2178973,9369
192,2178984,24884
512,2178986,8926
679,2179006,4931
399,2179007,12255
527,2179017,8351
604,2179018,6432
835,2179026,2582
526,2179027,8365
830,2179029,2646
1376,2179030,174
1382,2179036,165
482,2179037,9863
75,2179093,51329
601,2179095,6530
128,2179107,35750
567,2179108,7243
1663,2179123,8
722,2179170,4092
445,2179191,10974
59,2179275,56673
56,2179320,58027
1668,2179322,6
363,2179323,13760
441,2179326,11016
605,2179332,6414
737,2179333,3923
931,2179358,1735
965,2179363,1445
228,2179393,22043
96,2179394,42086
544,2179399,7724
1619,2179411,18
1589,2179412,28
450,2179414,10748
537,2179460,8023
1463,2179488,94
369,2179493,13514
160,2179516,29010
1192,2179524,528
1297,2179535,315
